Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2023,City,San Diego,Personnel,Personnel Director,False,False,,87402,331094,,216616,0,13440,5099,235155,24162,0,2096,7504,33762,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Assistant Development Services Director,False,False,,44658,244774,,216831,0,13158,5127,235116,25689,0,13914,8051,47654,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Captain,False,False,,87069,105414,,103736,86672,10292,34304,235004,25107,0,0,20750,45857,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Structural Engineering Senior,False,False,,113693,137446,,133106,48944,0,52947,234997,19885,0,13510,18,33413,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,106242,45288,37353,45943,234826,22110,0,0,19254,41364,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Structural Engineering Senior,False,False,,113693,137446,,130197,68257,0,36060,234514,24386,0,2351,19292,46029,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,107763,100887,0,25372,234022,21735,0,0,24230,45965,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,75213,90917,,57002,148033,0,28966,234001,19842,0,0,20750,40592,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Strategic Capital Projects,Department Director,False,False,,87402,331094,,216938,0,13351,3585,233874,0,0,20548,19061,39609,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Office Of The Mayor,Mayor,True,False,,238479,238479,,232630,0,0,1126,233756,67346,0,6977,7701,82024,3.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Captain,False,False,,87069,105414,,75419,120341,0,37750,233510,22677,0,0,20750,43427,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Transportation,Assistant Department Director,False,False,,87402,331094,,210048,0,13440,9977,233465,24886,0,13521,0,38407,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Storm Water,Program Manager,False,False,,66082,243048,,167754,0,59442,6228,233424,17515,0,10150,5549,33214,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Detective,False,False,,96200,116230,,113145,82866,8069,28955,233035,22482,0,0,0,22482,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Engineering & Capital Projects,Department Director,False,False,,87402,331094,,229670,0,0,3178,232848,28635,0,13870,0,42505,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,106600,128981,,98287,98213,6010,30180,232690,26920,0,0,20750,47670,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Sergeant,False,False,,111176,134410,,130837,66664,9854,25068,232423,0,0,4868,14794,19662,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,106600,128981,,82416,116729,0,32943,232088,28304,0,0,15000,43304,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Retirement,Program Manager,False,False,,66082,243048,,210404,0,12740,8885,232029,26233,0,13500,1092,40825,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,107763,95196,7986,20994,231939,21610,0,0,24606,46216,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,75213,90917,,40058,172386,0,19373,231817,16769,0,0,14354,31123,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Captain,False,False,,87069,105414,,62711,157065,0,11856,231632,21063,0,0,20750,41813,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Structural Engineering Associate,False,False,,98675,119122,,111333,73921,600,45651,231505,11548,0,2204,18,13770,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Sergeant,False,False,,111176,134410,,130837,61746,15211,23393,231187,27206,0,0,8480,35686,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Sergeant,False,False,,111176,134410,,130868,70971,0,28938,230777,26266,0,0,24230,50496,3.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,106600,128981,,94630,115503,787,19552,230472,0,0,4286,8961,13247,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Associate Engineer - Mechanical,False,False,,98675,119122,,114252,71364,9378,35173,230167,19720,0,13925,20813,54458,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,76919,97645,17420,38097,230081,20890,0,0,24326,45216,3.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,City Attorney,Deputy City Attorney,False,False,,25813,296130,,220088,0,0,9959,230047,34160,0,2306,24100,60566,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Captain,False,False,,87069,105414,,61091,147429,0,21494,230014,16612,0,0,8048,24660,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Information Technology,Senior Communications Engineer,False,False,,113693,137446,,133071,503,69735,26243,229552,0,0,15114,16042,31156,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Sergeant,False,False,,111176,134410,,130837,70910,0,27779,229526,25604,0,0,23327,48931,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,City Attorney,Deputy City Attorney,False,False,,25813,296130,,217929,0,13619,-2032,229516,28438,0,12389,16150,56977,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Captain,False,False,,87069,105414,,67808,138300,0,23405,229513,21134,0,0,20750,41884,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Detective,False,False,,96200,116230,,53679,84459,11625,79691,229454,20972,0,0,547,21519,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,City Planning,Planning Director,False,False,,87402,331094,,210292,0,5816,13290,229398,25805,0,13075,0,38880,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Sergeant,False,False,,111176,134410,,130837,58476,9892,30116,229321,22980,0,0,6331,29311,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Environmental Services,Environmental Services Director,False,False,,87402,331094,,218709,0,13503,-2926,229286,28130,0,7020,21562,56712,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Captain,False,False,,87069,105414,,75045,121045,0,33168,229258,0,0,4224,20750,24974,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Captain,False,False,,168896,202301,,196949,0,0,32038,228987,0,0,6818,16869,23687,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Officer II,False,False,,91624,110698,,107763,95692,13373,12078,228906,0,0,3730,14794,18524,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Sergeant,False,False,,111176,134410,,130837,60431,7598,29772,228638,28622,0,0,9021,37643,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Senior Mechanical Engineer,False,False,,113693,137446,,133071,42302,0,53052,228425,23601,0,2171,127,25899,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Risk Management,Risk Management Director,False,False,,87402,331094,,210292,0,8309,9541,228142,24438,0,13225,7994,45657,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,City Attorney,City Attorney,True,False,,238479,238479,,232630,0,0,-4526,228104,67346,0,13791,21562,102699,3.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Captain,False,False,,168896,202301,,192067,0,13799,21900,227766,0,0,6817,14794,21611,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Deputy Fire Chief,False,False,,66082,243048,,202486,0,13869,11410,227765,33142,0,0,141,33283,3.0% @ 50,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Detective,False,False,,96200,116230,,99847,98267,3380,25832,227326,19135,0,0,7645,26780,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
